20000101
28.790,12.877
28.301,12.635
28.847,10.845
27.743,10.846
27.959,11.754
27.908,9.718
27.705,8.431
28.982,8.397
30.771,9.725
31.681,10.465
32.544,11.075
29.280,16.655
29.344,12.790
28.111,11.197
27.147,11.726
26.740,11.391
26.640,13.943
31.109,13.854
31.783,13.580
31.455,12.282
29.445,10.256
29.573,13.540
30.165,14.457
28.731,14.470
30.227,13.672
31.204,11.366
29.743,14.388
28.096,12.425
28.707,10.189
30.530,10.320
32.760,11.127
28.895,13.891
28.885,11.765
29.202,12.830
30.434,12.694
26.823,14.983
27.319,11.231
27.496,11.167
29.541,11.683
27.978,12.172
30.395,12.241
27.247,13.887
27.307,10.981
25.599,11.550
28.040,11.801
30.174,12.446
32.742,14.546
29.611,13.566
31.137,12.069
30.351,12.310
30.190,12.862
30.350,12.270
31.821,14.735
31.025,20.547
29.608,19.797
30.328,18.599
32.869,13.748
33.299,12.513
33.345,13.187
35.576,13.130
37.348,17.824
36.515,21.289
35.878,18.637
34.715,18.974
33.910,17.462
34.027,14.813
32.436,14.756
32.706,14.498
35.212,13.063
35.132,13.017
36.478,18.429
34.773,18.839
31.471,18.430
35.211,16.241
35.884,14.771
34.582,13.627
35.381,16.880
36.131,18.937
36.022,15.232
37.060,16.741
36.996,13.969
36.341,18.202
35.224,17.131
35.033,19.064
38.444,18.442
38.052,18.547
39.032,18.910
37.241,19.054
39.060,18.882
39.792,16.942
43.370,19.626
44.634,22.313
44.619,23.786
42.595,23.164
42.497,20.360
41.859,24.272
42.299,23.928
42.093,22.014
42.324,25.482
41.603,25.109
41.855,22.906
43.095,21.247
46.245,24.265
42.900,23.491
41.925,25.468
41.248,24.457
43.195,24.942
42.047,25.870
42.507,25.829
42.436,25.986
42.777,25.607
42.683,27.107
40.058,27.297
40.211,25.107
40.453,25.804
42.296,25.906
43.055,26.706
43.058,26.541
43.100,28.280
42.616,28.163
42.712,28.538
43.527,27.790
44.014,27.790
45.142,27.362
45.598,28.055
47.321,27.927
43.563,28.213
43.811,28.073
42.677,26.544
40.193,28.715
40.176,26.407
40.541,28.850
37.413,28.078
39.017,25.139
39.295,25.284
38.311,25.566
39.882,26.383
39.549,26.518
37.396,27.471
35.237,26.624
32.944,25.897
38.627,24.512
39.800,25.709
40.688,25.755
41.096,26.426
41.073,26.934
40.760,27.289
42.376,27.407
40.002,27.909
40.783,29.171
39.715,27.328
39.165,27.209
41.158,26.565
42.503,28.819
45.819,28.649
40.298,28.614
41.263,28.732
42.771,29.307
39.099,29.203
38.723,25.761
38.956,25.556
40.860,28.748
40.632,27.229
39.674,27.725
37.093,27.029
37.038,26.828
37.757,27.154
40.503,27.462
40.680,27.670
41.312,26.932
39.691,27.930
35.767,27.690
37.223,26.908
36.604,27.730
37.600,26.029
35.263,26.763
38.643,25.901
38.747,26.443
39.777,26.342
38.730,26.277
39.770,26.800
38.957,27.437
39.298,27.442
32.322,26.339
34.938,25.059
37.244,25.217
37.421,26.285
39.689,26.144
36.726,26.426
33.322,25.557
29.914,25.630
30.675,24.511
28.695,24.485
25.167,23.883
29.852,24.082
26.365,24.293
28.675,23.685
29.278,22.860
28.630,23.429
25.557,23.543
25.324,23.688
23.798,22.682
25.231,22.315
29.498,22.242
31.957,23.305
32.944,22.879
34.227,23.494
34.470,23.574
35.643,24.737
34.673,24.358
27.612,24.244
31.683,23.839
31.986,24.258
29.699,24.415
33.126,23.463
32.980,23.307
35.013,22.855
36.629,23.819
36.594,24.188
38.248,27.287
37.472,26.519
35.875,26.971
35.064,25.628
36.249,24.197
30.105,24.448
28.444,23.938
27.435,23.225
27.220,22.812
29.878,22.998
30.790,23.562
28.549,23.361
26.419,23.264
26.299,23.154
29.412,23.151
29.748,23.301
35.021,25.358
33.982,24.279
32.742,24.798
34.220,24.667
31.240,23.543
31.819,24.005
30.003,24.111
27.971,23.677
26.380,23.481
29.085,23.422
29.106,23.374
25.894,23.516
26.231,22.810
23.630,22.196
24.375,22.138
29.456,21.700
31.381,20.004
32.172,21.622
32.062,21.520
32.688,21.586
33.952,20.737
34.801,20.166
35.750,21.253
35.034,22.903
36.052,22.207
36.036,22.470
34.073,21.798
35.350,20.439
38.582,21.465
39.737,24.419
37.167,24.117
36.748,22.938
38.671,21.466
37.682,21.493
39.481,21.442
38.245,21.610
38.695,21.073
39.375,21.754
38.390,19.587
40.306,21.622
37.937,20.525
37.711,19.341
38.012,18.953
37.586,17.979
38.691,17.212
40.262,19.037
39.947,19.746
40.891,19.423
40.667,22.171
40.581,23.190
40.371,26.863
37.213,23.768
37.507,22.588
37.234,20.740
37.218,17.311
36.105,18.778
37.447,18.994
37.674,16.644
37.859,14.827
38.277,15.948
37.296,17.832
36.645,17.782
35.449,18.561
36.088,18.619
38.076,19.328
36.702,18.604
36.557,15.022
35.094,15.033
36.218,15.665
36.759,13.258
34.149,16.082
33.992,16.699
34.005,16.506
35.026,16.478
36.337,16.810
34.782,14.107
34.645,14.699
34.072,15.444
34.219,15.438
35.434,14.644
33.865,15.420
35.326,14.191
34.700,15.055
34.064,16.503
33.678,16.202
33.075,15.589
32.740,13.091
32.850,11.725
33.733,15.553
33.637,14.408
32.172,13.661
32.567,13.196
32.553,14.745
33.928,14.924
33.495,16.482
33.355,15.779
32.999,15.292
31.930,15.174
29.609,15.549
29.240,13.978
28.616,13.110
27.671,11.342
28.747,11.349
30.014,10.971
31.428,9.020
32.239,9.890
30.782,14.598
31.516,13.642
31.895,10.437
31.635,10.619
31.404,11.833
31.099,13.044
31.068,10.477
30.888,10.688
31.140,12.076
30.771,11.939
31.121,12.785
31.445,10.495
31.395,12.697
31.032,13.056
29.567,13.288
31.753,13.265
