20000101
23.766,6.203
24.481,6.596
23.781,7.777
23.933,8.437
24.080,7.315
22.332,6.898
22.781,7.427
22.812,6.633
24.148,5.434
26.830,7.077
27.203,7.952
27.426,8.375
26.888,10.341
27.235,11.919
27.622,10.472
24.658,13.526
23.236,8.605
23.298,7.540
23.944,8.487
25.662,10.310
25.086,6.471
27.046,9.637
27.022,9.445
25.666,9.315
25.477,8.731
26.629,5.905
27.497,8.934
27.365,8.974
25.419,12.325
25.278,9.602
27.195,9.045
29.438,12.873
26.420,13.804
26.937,9.075
28.302,9.774
26.819,14.692
20.629,16.396
24.905,12.189
25.699,9.767
27.024,9.640
26.678,8.676
24.691,12.848
25.040,14.577
26.977,11.851
27.029,12.579
26.593,10.403
27.451,8.077
28.517,9.892
27.938,10.809
28.047,9.164
28.196,8.594
27.286,10.902
29.256,11.254
29.101,9.863
27.974,11.453
27.871,11.240
28.341,12.286
28.223,11.078
28.772,9.595
29.920,12.133
32.307,14.109
31.537,17.466
33.160,13.329
34.662,15.406
36.171,16.298
34.181,15.561
37.119,14.709
34.102,18.334
30.708,16.323
31.561,14.804
36.441,14.023
35.242,15.675
35.049,17.127
33.318,18.441
31.751,15.806
32.441,15.271
33.792,15.757
36.337,14.376
34.472,15.770
34.111,15.803
35.483,13.503
38.776,15.621
31.844,20.522
35.373,17.781
35.095,17.353
36.578,16.338
38.059,17.332
36.385,19.596
37.921,16.632
38.325,16.996
40.942,22.001
41.141,20.733
41.266,24.394
40.639,21.826
40.491,21.333
40.976,21.659
41.254,20.622
40.730,19.516
42.149,21.612
41.504,19.044
39.925,21.931
42.156,19.368
39.874,22.456
41.614,24.127
41.610,22.436
41.128,25.609
39.954,25.723
41.574,24.952
41.301,22.102
42.643,22.673
43.317,24.604
45.495,25.194
43.320,26.087
42.880,24.721
41.132,29.885
44.367,25.570
42.010,23.618
40.728,23.812
43.352,25.296
45.261,25.477
43.501,26.162
43.986,24.641
41.916,24.092
38.202,25.428
38.387,25.338
39.257,25.145
40.097,26.218
41.344,24.977
44.017,26.616
44.506,26.398
45.078,27.708
43.487,28.617
44.174,29.232
44.516,29.701
44.219,31.700
42.701,30.068
41.394,28.348
44.394,29.075
44.807,28.723
44.307,29.878
43.446,26.886
38.488,27.109
30.998,25.840
36.139,25.036
40.885,25.224
42.079,28.703
41.090,30.250
43.441,27.902
45.069,28.416
44.906,28.683
40.802,26.592
41.788,27.883
41.091,28.920
40.137,28.434
39.810,28.527
41.273,29.122
38.397,28.428
33.602,27.801
35.899,26.857
38.661,27.071
34.711,27.923
37.448,27.552
37.240,27.645
41.328,26.569
41.976,29.249
42.737,28.482
37.626,29.154
38.099,27.300
39.914,27.820
34.899,27.571
29.001,26.323
34.762,25.907
34.749,26.381
33.418,26.619
36.862,26.274
38.613,26.262
38.366,27.007
39.112,29.285
38.316,28.185
37.979,28.370
37.129,27.623
37.563,27.098
39.124,27.197
37.324,28.840
37.594,28.776
40.808,27.613
43.853,30.044
44.645,30.339
32.570,27.810
37.194,27.025
38.447,26.783
39.106,27.571
35.151,26.432
34.191,26.893
31.814,26.059
33.921,25.964
34.666,26.388
33.488,26.374
35.835,25.972
33.736,26.210
30.833,25.267
31.491,25.425
26.420,24.242
33.151,24.054
28.597,24.775
30.756,24.836
32.310,24.781
31.650,25.048
32.139,24.926
31.821,25.104
31.841,25.267
33.341,25.044
33.193,26.385
31.634,25.892
33.029,25.384
34.140,25.082
36.431,25.417
36.178,27.112
36.205,27.209
38.438,26.548
34.668,26.673
33.102,26.185
34.024,25.365
32.248,25.018
35.929,26.086
36.699,26.178
39.208,25.286
34.725,25.346
34.402,25.022
34.831,25.193
32.961,25.677
33.184,25.112
34.692,25.585
34.009,25.830
35.573,25.857
35.788,25.496
36.308,25.615
37.306,26.194
36.914,25.721
37.245,25.350
37.035,25.329
35.354,24.748
32.409,25.386
31.532,24.812
27.193,24.559
28.086,24.594
31.205,24.928
34.256,24.203
33.177,24.414
31.337,24.764
31.591,25.525
30.350,25.032
32.130,24.636
30.088,24.431
32.211,23.476
32.854,22.803
32.926,21.888
30.139,22.620
28.979,24.568
33.413,24.042
31.243,25.258
27.612,22.891
26.399,22.344
25.840,22.851
29.479,23.629
29.423,23.973
29.338,23.686
29.458,23.286
32.304,21.744
31.897,21.447
32.034,19.623
33.004,19.499
